,WORD,PART,VIEW,U_DATE,LINK,E_DATE
7186,easi,JJ,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7187,monthli,JJ,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7188,allow,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7189,new,NNP,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7190,method,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7191,age,NNP,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7192,educ,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7193,no,DT,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7194,side,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7195,job,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7196,prohibit,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7197,anyon,NNP,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7198,can,MD,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7199,earn,VB,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7200,addit,JJ,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7201,400,CD,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7202,000,CD,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7203,won,VBD,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7204,free,NNP,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7205,gift,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7206,event,NN,2.8만,202305,https://youtube.com/watch?v=92TjD5lme5I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7207,whi,WRB,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7208,do,VBP,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7209,you,PRP,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7210,run,VB,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7211,so,RB,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7212,far,RB,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7213,the,DT,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7214,level,NN,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7215,of,IN,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7216,enjoy,VBG,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7217,run,NN,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7218,ha,VBZ,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7219,chang,VBN,1.1만,202305,https://youtube.com/watch?v=65bVFYUNDIk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7220,new,NNP,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7221,live,NNP,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7222,korea,NNP,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7223,s,VBD,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7224,35,CD,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7225,year,NN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7226,benchmark,NN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7227,interest,NN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7228,rate,NN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7229,also,RB,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7230,reflect,VBZ,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7231,concern,NNS,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7232,over,IN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7233,a,DT,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7234,frozen,JJ,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7235,economi,NN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7236,ytn,NNP,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7237,banwol,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7238,station,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7239,walk,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7240,open,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7241,special,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7242,offer,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7243,2nd,CD,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7244,gener,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7245,sale,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7246,of,IN,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7247,dooma,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7248,kyodong,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7249,48,CD,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7250,pyeong,NN,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7251,multi,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7252,storey,VBD,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7253,new,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7254,build,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7255,villa,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7256,gunpo,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7257,multi,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7258,storey,VBD,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7259,villa,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7260,dooma,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7261,kyodong,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7262,multi,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7263,storey,VBD,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7264,villa,NNP,19,202305,https://youtube.com/watch?v=f-zPLCRvdvQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7265,12,CD,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7266,trillion,CD,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7267,invest,VBN,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7268,in,IN,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7269,thi,DT,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7270,countri,NN,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7271,alreadi,RB,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7272,pi,NNP,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7273,nation,JJ,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7274,pi,NNP,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7275,re,VBZ,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7276,up,RP,7천,202305,https://youtube.com/watch?v=Q9hJ1XNp57U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7277,secretari,NNP,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7278,gener,NNP,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7279,of,IN,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7280,the,DT,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7281,nhrck,NNP,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7282,who,WP,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7283,post,VBD,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7284,the,DT,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7285,presidenti,JJ,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7286,elect,NN,4.2만,202305,https://youtube.com/watch?v=WNJV4d28R6M&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7287,i,PRP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7288,m,VBP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7289,go,VBG,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7290,to,TO,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7291,lose,VB,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7292,4,CD,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7293,billion,CD,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7294,dollar,NNS,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7295,in,IN,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7296,debt,NN,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7297,investor,NNS,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7298,chase,VBG,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7299,the,DT,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7300,jackpot,NN,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7301,pungbibaksan,NNP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7302,new,NNP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7303,zipmbc,NNP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7304,new,NNP,143만,202305,https://youtube.com/watch?v=loIG03wz-2Y&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7305,whi,WRB,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7306,do,VBP,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7307,we,PRP,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7308,buy,VB,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7309,dollar,NNS,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7310,from,IN,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7311,carrot,NNS,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7312,and,CC,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7313,whi,WRB,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7314,do,VB,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7315,our,PRP$,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7316,money,NN,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7317,keep,VB,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7318,get,VBG,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7319,cheaper,JJR,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7320,sb,NNP,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7321,friendli,JJ,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7322,economi,NN,4.7천,202305,https://youtube.com/watch?v=xX7jFTpF-N4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7323,babi,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7324,dodg,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7325,binanc,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7326,list,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7327,confirm,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7328,holder,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7329,need,NNP,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7330,to,TO,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7331,watch,VB,900,202305,https://youtube.com/watch?v=jkSK60uGhJA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7332,ethereum,NNP,871,202305,https://youtube.com/watch?v=ZOPuArP-oHY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7333,long,NNP,871,202305,https://youtube.com/watch?v=ZOPuArP-oHY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7334,200,CD,871,202305,https://youtube.com/watch?v=ZOPuArP-oHY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7335,million,NNP,871,202305,https://youtube.com/watch?v=ZOPuArP-oHY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7336,misus,NNP,871,202305,https://youtube.com/watch?v=ZOPuArP-oHY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7337,incheon,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7338,new,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7339,build,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7340,villa,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7341,anbangman,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7342,3,CD,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7343,room,NNS,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7344,in,IN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7345,the,DT,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7346,middl,JJ,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7347,room,NN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7348,a,NNP,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7349,small,JJ,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7350,room,NN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7351,is,VBZ,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7352,perfect,JJ,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7353,for,IN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7354,12,CD,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7355,room,NNS,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7356,with,IN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7357,plenti,NN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7358,of,IN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7359,room,NN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7360,size,NN,547,202305,https://youtube.com/watch?v=1-Aqg9HiyxQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
7361,seoul,NNP,1.1천,202305,https://youtube.com/watch?v=AhIRn02L1bI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
