,WORD,VIEW,U_DATE,LINK,E_DATE
2569,won,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2570,leav,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2571,baek,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2572,jong,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2573,won,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2574,s,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2575,street,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2576,in,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2577,baek,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2578,jong,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2579,won,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2580,s,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2581,free,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2582,doctor,600000.0,2주 전,https://youtube.com/watch?v=LtrVJM-Fb6s&pp=ygUG6rWt67Cl,20230527
2583,hunt,8900.0,조회수 2.2천회,https://youtube.com/watch?v=1k_oOHnLUlM&pp=ygUG6rWt67Cl,20230527
2584,fox,8900.0,조회수 2.2천회,https://youtube.com/watch?v=1k_oOHnLUlM&pp=ygUG6rWt67Cl,20230527
2585,club,8900.0,조회수 2.2천회,https://youtube.com/watch?v=1k_oOHnLUlM&pp=ygUG6rWt67Cl,20230527
2586,the,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2587,majesti,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2588,of,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2589,suncheon,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2590,utjang,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2591,rice,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2592,soup,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2593,even,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2594,if,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2595,you,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2596,onli,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2597,make,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2598,rice,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2599,soup,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2600,the,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2601,mountain,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2602,rice,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2603,is,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2604,delici,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2605,for,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2606,free,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2607,yummi,920000.0,조회수 14만회,https://youtube.com/watch?v=3aHbkeKoywk&pp=ygUG6rWt67Cl,20230527
2608,the,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2609,end,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2610,board,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2611,of,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2612,the,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2613,rice,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2614,in,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2615,soup,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2616,egg,110000.0,조회수 5.9만회,https://youtube.com/shorts/Kq__BIapQK8,20230527
2617,i,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2618,m,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2619,go,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2620,to,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2621,eat,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2622,sung,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2623,si,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2624,kyung,46000.0,2주 전,https://youtube.com/watch?v=DpGJEDKsf1o&pp=ygUG6rWt67Cl,20230527
2625,thi,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2626,is,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2627,the,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2628,best,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2629,korean,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2630,rice,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2631,restaur,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2632,in,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2633,my,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2634,life,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2635,jangam,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2636,dong,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2637,korean,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2638,rice,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2639,noodl,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2640,shop,1400.0,1개월 전,https://youtube.com/watch?v=BFIw0bXtMq0&pp=ygUG6rWt67Cl,20230527
2641,watch,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2642,the,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2643,sunda,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2644,korean,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2645,rice,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2646,seri,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2647,thriller,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2648,toon,650000.0,3주 전,https://youtube.com/watch?v=uycDBE0uOMY&pp=ygUG6rWt67Cl,20230527
2649,sub,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2650,sunda,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2651,rice,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2652,aid,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2653,chungbuk,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2654,aid,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2655,sunda,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2656,rice,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2657,dippleseki,690000.0,6일 전,https://youtube.com/watch?v=_Jnn93BOKn0&pp=ygUG6rWt67Cl,20230527
2658,the,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2659,boss,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2660,who,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2661,shoot,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2662,600,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2663,million,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2664,peopl,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2665,who,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2666,pay,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2667,more,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2668,for,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2669,rice,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2670,than,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2671,rice,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2672,soup,76000.0,2주 전,https://youtube.com/watch?v=OGL4Mm_HRb8&pp=ygUG6rWt67Cl,20230527
2673,korean,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2674,pork,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2675,pork,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2676,pork,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2677,pork,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2678,pork,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2679,kb,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2680,151210,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2681,broadcast,65만,3주 전,https://youtube.com/watch?v=fsEFDZQawYs&pp=ygUG6rWt67Cl,20230527
2682,the,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2683,loan,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2684,of,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2685,37,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2686,trillion,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2687,won,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2688,which,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2689,wa,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2690,delay,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2691,due,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2692,to,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2693,the,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2694,5,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2695,major,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2696,bank,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2697,corona,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2698,yonhap,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2699,new,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2700,tv,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2701,yonhapnewstv,1400,2주 전,https://youtube.com/watch?v=SSlGdCKohA4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2702,s0222,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2703,comparison,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2704,of,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2705,earn,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2706,of,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2707,three,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2708,major,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2709,internet,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2710,bank,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2711,in,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2712,korea,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2713,20162022,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2714,kakao,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2715,bank,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2716,k,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2717,bank,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2718,toss,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2719,bank,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2720,short,1200,2주 전,https://youtube.com/shorts/A7s3cajMzOU,20230527
2721,186,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2722,coin,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2723,fee,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2724,import,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2725,like,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2726,kim,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2727,nam,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2728,guk,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2729,exchang,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2730,a,36000,11일 전,https://youtube.com/watch?v=rqkQbusvW68&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2731,interest,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2732,rate,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2733,outlook,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2734,let,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2735,s,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2736,look,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2737,at,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2738,the,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2739,bok,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2740,s,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2741,interest,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2742,rate,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2743,outlook,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2744,base,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2745,on,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2746,us,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2747,interest,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2748,rate,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2749,adjust,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2750,interest,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2751,rate,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2752,outlook,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2753,bank,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2754,of,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2755,korea,760000,8일 전,https://youtube.com/watch?v=t84Q1jbesRE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2756,request,650000,2주 전,https://youtube.com/watch?v=kACw_hxgFoU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2757,deposit,650000,2주 전,https://youtube.com/watch?v=kACw_hxgFoU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2758,and,650000,2주 전,https://youtube.com/watch?v=kACw_hxgFoU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2759,withdraw,650000,2주 전,https://youtube.com/watch?v=kACw_hxgFoU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2760,notif,650000,2주 전,https://youtube.com/watch?v=kACw_hxgFoU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2761,report,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2762,who,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2763,say,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2764,they,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2765,want,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2766,to,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2767,allow,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2768,invest,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2769,bank,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2770,busi,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2771,0511,70000,2주 전,https://youtube.com/watch?v=iutLnGmnLNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2772,i,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2773,ve,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2774,been,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2775,pay,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2776,such,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2777,a,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2778,huge,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2779,fee,140000,2주 전,https://youtube.com/watch?v=6ytyFCR4P1w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2780,applic,310000,2주 전,https://youtube.com/watch?v=vZYG1cij70U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2781,for,310000,2주 전,https://youtube.com/watch?v=vZYG1cij70U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2782,registr,310000,2주 전,https://youtube.com/watch?v=vZYG1cij70U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
2783,of,310000,2주 전,https://youtube.com/watch?v=vZYG1cij70U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
